nba_player_id,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,OPP_PTS_DEF_1,OPP_FGA_DEF_1,OPP_FGM_DEF_1,OPP_FG3A_DEF_1,OPP_FG3M_DEF_1,OPP_FTA_DEF_1,OPP_TOV_DEF_1,OPP_2PA_DEF_1,OPP_2PM_DEF_1,OPP_2PTS_DEF_1,OPP_PTS_RANK_DEF_1,OPP_FG3M_RANK_DEF_1,OPP_FG3A_RANK_DEF_1,OPP_FGA_RANK_DEF_1,OPP_FGM_RANK_DEF_1,OPP_2PA_RANK_DEF_1,OPP_2PM_RANK_DEF_1,OPP_2PTS_RANK_DEF_1,OPP_FTA_RANK_DEF_1,OPP_TOV_FORCED_RANK_DEF_1,OVERALL_DEF_SCORE_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,OPP_PTS_DEF_2,OPP_FGA_DEF_2,OPP_FGM_DEF_2,OPP_FG3A_DEF_2,OPP_FG3M_DEF_2,OPP_FTA_DEF_2,OPP_TOV_DEF_2,OPP_2PA_DEF_2,OPP_2PM_DEF_2,OPP_2PTS_DEF_2,OPP_PTS_RANK_DEF_2,OPP_FG3M_RANK_DEF_2,OPP_FG3A_RANK_DEF_2,OPP_FGA_RANK_DEF_2,OPP_FGM_RANK_DEF_2,OPP_2PA_RANK_DEF_2,OPP_2PM_RANK_DEF_2,OPP_2PTS_RANK_DEF_2,OPP_FTA_RANK_DEF_2,OPP_TOV_FORCED_RANK_DEF_2,OVERALL_DEF_SCORE_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5
1630595,Cade Cunningham,G,DET,SAS,34.5,Pts+Rebs+Asts,pra,Goblin,10063101,10063101,59107,129973,2026-02-23T19:00:00.000-05:00,,,43.0,3,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7.0,15.0,13.0,21.0,10.0,24.0,11.0,11.0,2.0,23.0,10.225806451612902,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40.0,63.0,3.0,8.0,18.0,44.0,49.0,23.0,46.0,41.0,26.4,33.5,34.353,2.0,3.0,0.0,0.4,0.4,0.6,0.6,0.4,OK,OK,5.0,2.0,3.0,0.0,0.4,0.6
1631105,Jalen Duren,C,DET,SAS,34.5,Pts+Rebs,pr,Demon,10063108,10063108,87848,129973,2026-02-23T19:00:00.000-05:00,,,27.5,1,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7.0,15.0,13.0,21.0,10.0,24.0,11.0,11.0,2.0,23.0,10.225806451612902,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39.0,10.0,6.0,10.0,20.0,7.0,32.0,31.0,34.0,36.0,17.0,22.5,23.867,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,OK,5.0,1.0,4.0,0.0,0.2,0.8
1628368,De'Aaron Fox,G,SAS,DET,34.5,Pts+Rebs+Asts,pra,Demon,10063135,10063135,226913,129973,2026-02-23T19:00:00.000-05:00,,,26.0,2,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,,,,,OK,109.3,84.5,37.2,36.3,12.6,27.9,17.4,48.2,24.6,49.2,3.0,8.0,12.0,1.0,1.0,3.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25.0,26.0,5.0,6.0,0.0,35.0,16.0,22.0,27.0,29.0,12.4,19.1,22.353,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0
1641705,Victor Wembanyama,F-C,SAS,DET,34.5,Pts+Asts,pa,Demon,10063149,10063149,173819,129973,2026-02-23T19:00:00.000-05:00,,,26.5,2,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,109.3,84.5,37.2,36.3,12.6,27.9,17.4,48.2,24.6,49.2,3.0,8.0,12.0,1.0,1.0,3.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34.0,21.0,14.0,19.0,30.0,42.0,17.0,35.0,24.0,27.0,23.6,26.3,25.375,0.0,5.0,0.0,0.0,0.0,1.0,0.2,0.8,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0
1641705,Victor Wembanyama,F-C,SAS,DET,34.5,Pts+Rebs,pr,Standard,10063154,10063154,173819,129973,2026-02-23T19:00:00.000-05:00,,,34.5,0,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,109.3,84.5,37.2,36.3,12.6,27.9,17.4,48.2,24.6,49.2,3.0,8.0,12.0,1.0,1.0,3.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43.0,28.0,20.0,21.0,35.0,52.0,27.0,40.0,36.0,33.0,29.4,33.5,33.875,2.0,3.0,0.0,0.4,0.4,0.6,0.5,0.5,OK,OK,5.0,2.0,3.0,0.0,0.4,0.6
1631105,Jalen Duren,C,DET,SAS,34.5,Pts+Rebs+Asts,pra,Demon,10063170,10063170,87848,129973,2026-02-23T19:00:00.000-05:00,,,29.5,2,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7.0,15.0,13.0,21.0,10.0,24.0,11.0,11.0,2.0,23.0,10.225806451612902,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41.0,10.0,9.0,10.0,22.0,7.0,33.0,34.0,37.0,40.0,18.4,24.3,25.4,1.0,4.0,0.0,0.2,0.2,0.8,0.3,0.7,OK,OK,5.0,1.0,4.0,0.0,0.2,0.8
1641705,Victor Wembanyama,F-C,SAS,DET,34.5,Pts+Rebs+Asts,pra,Goblin,10063235,10063235,173819,129973,2026-02-23T19:00:00.000-05:00,,,37.5,2,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,109.3,84.5,37.2,36.3,12.6,27.9,17.4,48.2,24.6,49.2,3.0,8.0,12.0,1.0,1.0,3.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49.0,32.0,20.0,21.0,39.0,54.0,28.0,46.0,38.0,35.0,32.2,36.2,36.188,2.0,3.0,0.0,0.4,0.4,0.6,0.6,0.4,OK,OK,5.0,2.0,3.0,0.0,0.4,0.6
1641705,Victor Wembanyama,F-C,SAS,DET,34.5,Points,pts,Demon,10063593,10063593,173819,129973,2026-02-23T19:00:00.000-05:00,,,23.5,2,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,109.3,84.5,37.2,36.3,12.6,27.9,17.4,48.2,24.6,49.2,3.0,8.0,12.0,1.0,1.0,3.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28.0,17.0,14.0,19.0,26.0,40.0,16.0,29.0,22.0,25.0,20.8,23.6,23.062,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0
1631105,Jalen Duren,C,DET,SAS,33.5,Pts+Rebs+Asts,pra,Demon,10064458,10064458,87848,129973,2026-02-23T19:00:00.000-05:00,,,29.5,1,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7.0,15.0,13.0,21.0,10.0,24.0,11.0,11.0,2.0,23.0,10.225806451612902,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41.0,10.0,9.0,10.0,22.0,7.0,33.0,34.0,37.0,40.0,18.4,24.3,25.4,1.0,4.0,0.0,0.2,0.2,0.8,0.4,0.6,OK,OK,5.0,1.0,4.0,0.0,0.2,0.8
1630595,Cade Cunningham,G,DET,SAS,33.0,Pts+Rebs,pr,Standard,10062717,10062717,59107,129973,2026-02-23T19:00:00.000-05:00,,,33.0,0,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7.0,15.0,13.0,21.0,10.0,24.0,11.0,11.0,2.0,23.0,10.225806451612902,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27.0,50.0,1.0,7.0,14.0,35.0,42.0,16.0,38.0,31.0,19.8,26.1,25.647,1.0,4.0,0.0,0.2,0.2,0.8,0.4,0.6,OK,OK,5.0,1.0,4.0,0.0,0.2,0.8
1641705,Victor Wembanyama,F-C,SAS,DET,32.5,Pts+Rebs,pr,Goblin,10066369,10066369,173819,129973,2026-02-23T19:00:00.000-05:00,,,34.5,1,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,109.3,84.5,37.2,36.3,12.6,27.9,17.4,48.2,24.6,49.2,3.0,8.0,12.0,1.0,1.0,3.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43.0,28.0,20.0,21.0,35.0,52.0,27.0,40.0,36.0,33.0,29.4,33.5,33.875,2.0,3.0,0.0,0.4,0.4,0.6,0.6,0.4,OK,OK,5.0,2.0,3.0,0.0,0.4,0.6
1630595,Cade Cunningham,G,DET,SAS,31.5,Points,pts,Demon,10064399,10064399,59107,129973,2026-02-23T19:00:00.000-05:00,,,27.5,2,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7.0,15.0,13.0,21.0,10.0,24.0,11.0,11.0,2.0,23.0,10.225806451612902,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18.0,42.0,0.0,4.0,11.0,28.0,33.0,11.0,30.0,29.0,15.0,20.6,21.059,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,OK,5.0,1.0,4.0,0.0,0.2,0.8
1630595,Cade Cunningham,G,DET,SAS,31.5,Pts+Rebs,pr,Goblin,10069700,10069700,59107,129973,2026-02-23T19:00:00.000-05:00,,,33.0,1,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7.0,15.0,13.0,21.0,10.0,24.0,11.0,11.0,2.0,23.0,10.225806451612902,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27.0,50.0,1.0,7.0,14.0,35.0,42.0,16.0,38.0,31.0,19.8,26.1,25.647,1.0,4.0,0.0,0.2,0.2,0.8,0.4,0.6,OK,OK,5.0,1.0,4.0,0.0,0.2,0.8
1628368,De'Aaron Fox,G,SAS,DET,30.5,Fantasy Score,fantasy,Standard,10070398,10070398,226913,129973,2026-02-23T19:00:00.000-05:00,,,30.5,0,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,,,,,OK,109.3,84.5,37.2,36.3,12.6,27.9,17.4,48.2,24.6,49.2,3.0,8.0,12.0,1.0,1.0,3.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25.9,29.6,6.2,7.5,0.0,46.0,28.4,21.9,29.1,45.8,13.84,24.04,27.671,0.0,5.0,0.0,0.0,0.0,1.0,0.2,0.8,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0
1642264,Stephon Castle,G,SAS,DET,30.5,Fantasy Score,fantasy,Standard,10070405,10070405,217804,129973,2026-02-23T19:00:00.000-05:00,,,30.5,0,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,,,,,OK,109.3,84.5,37.2,36.3,12.6,27.9,17.4,48.2,24.6,49.2,3.0,8.0,12.0,1.0,1.0,3.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33.1,35.4,15.8,15.7,78.4,41.4,35.6,35.5,35.0,18.3,35.68,34.42,34.785,3.0,2.0,0.0,0.6,0.6,0.4,0.7,0.3,OK,OK,5.0,3.0,2.0,0.0,0.6,0.4
1631105,Jalen Duren,C,DET,SAS,29.5,Pts+Rebs+Asts,pra,Standard,10062785,10062785,87848,129973,2026-02-23T19:00:00.000-05:00,,,29.5,0,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7.0,15.0,13.0,21.0,10.0,24.0,11.0,11.0,2.0,23.0,10.225806451612902,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41.0,10.0,9.0,10.0,22.0,7.0,33.0,34.0,37.0,40.0,18.4,24.3,25.4,1.0,4.0,0.0,0.2,0.2,0.8,0.5,0.5,OK,OK,5.0,1.0,4.0,0.0,0.2,0.8
1630595,Cade Cunningham,G,DET,SAS,29.5,Points,pts,Demon,10062878,10062878,59107,129973,2026-02-23T19:00:00.000-05:00,,,27.5,1,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7.0,15.0,13.0,21.0,10.0,24.0,11.0,11.0,2.0,23.0,10.225806451612902,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18.0,42.0,0.0,4.0,11.0,28.0,33.0,11.0,30.0,29.0,15.0,20.6,21.059,1.0,4.0,0.0,0.2,0.2,0.8,0.3,0.7,OK,OK,5.0,1.0,4.0,0.0,0.2,0.8
1641705,Victor Wembanyama,F-C,SAS,DET,29.5,Points,pts,Demon,10062922,10062922,173819,129973,2026-02-23T19:00:00.000-05:00,,,23.5,1,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,109.3,84.5,37.2,36.3,12.6,27.9,17.4,48.2,24.6,49.2,3.0,8.0,12.0,1.0,1.0,3.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28.0,17.0,14.0,19.0,26.0,40.0,16.0,29.0,22.0,25.0,20.8,23.6,23.062,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0
1642264,Stephon Castle,G,SAS,DET,29.5,Pts+Rebs+Asts,pra,Demon,10063067,10063067,217804,129973,2026-02-23T19:00:00.000-05:00,,,25.5,2,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,,,,,OK,109.3,84.5,37.2,36.3,12.6,27.9,17.4,48.2,24.6,49.2,3.0,8.0,12.0,1.0,1.0,3.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29.0,26.0,16.0,10.0,64.0,31.0,21.0,30.0,27.0,14.0,29.0,26.8,27.231,1.0,4.0,0.0,0.2,0.2,0.8,0.3,0.7,OK,OK,5.0,1.0,4.0,0.0,0.2,0.8
1630595,Cade Cunningham,G,DET,SAS,29.5,Pts+Asts,pa,Goblin,10063091,10063091,59107,129973,2026-02-23T19:00:00.000-05:00,,,36.5,2,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7.0,15.0,13.0,21.0,10.0,24.0,11.0,11.0,2.0,23.0,10.225806451612902,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31.0,55.0,2.0,5.0,15.0,37.0,40.0,18.0,38.0,39.0,21.6,28.0,29.765,2.0,3.0,0.0,0.4,0.4,0.6,0.6,0.4,OK,OK,5.0,2.0,3.0,0.0,0.4,0.6
1630595,Cade Cunningham,G,DET,SAS,29.5,Pts+Rebs,pr,Goblin,10063097,10063097,59107,129973,2026-02-23T19:00:00.000-05:00,,,33.0,2,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7.0,15.0,13.0,21.0,10.0,24.0,11.0,11.0,2.0,23.0,10.225806451612902,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27.0,50.0,1.0,7.0,14.0,35.0,42.0,16.0,38.0,31.0,19.8,26.1,25.647,1.0,4.0,0.0,0.2,0.2,0.8,0.5,0.5,OK,OK,5.0,1.0,4.0,0.0,0.2,0.8
1642264,Stephon Castle,G,SAS,DET,29.5,Pts+Asts,pa,Demon,10063119,10063119,217804,129973,2026-02-23T19:00:00.000-05:00,,,20.5,2,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,,,,,OK,109.3,84.5,37.2,36.3,12.6,27.9,17.4,48.2,24.6,49.2,3.0,8.0,12.0,1.0,1.0,3.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21.0,24.0,12.0,9.0,52.0,24.0,18.0,25.0,22.0,10.0,23.6,21.7,22.154,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,OK,OK,5.0,1.0,4.0,0.0,0.2,0.8
1642264,Stephon Castle,G,SAS,DET,29.5,Pts+Rebs,pr,Demon,10063122,10063122,217804,129973,2026-02-23T19:00:00.000-05:00,,,19.0,2,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,,,,,OK,109.3,84.5,37.2,36.3,12.6,27.9,17.4,48.2,24.6,49.2,3.0,8.0,12.0,1.0,1.0,3.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26.0,22.0,12.0,3.0,52.0,25.0,17.0,21.0,21.0,9.0,23.0,20.8,20.769,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,OK,OK,5.0,1.0,4.0,0.0,0.2,0.8
1628368,De'Aaron Fox,G,SAS,DET,29.5,Pts+Asts,pa,Demon,10063128,10063128,226913,129973,2026-02-23T19:00:00.000-05:00,,,22.5,2,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,,,,,OK,109.3,84.5,37.2,36.3,12.6,27.9,17.4,48.2,24.6,49.2,3.0,8.0,12.0,1.0,1.0,3.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23.0,23.0,4.0,6.0,0.0,35.0,14.0,20.0,24.0,25.0,11.2,17.4,19.882,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0
1628368,De'Aaron Fox,G,SAS,DET,29.5,Pts+Rebs,pr,Demon,10063132,10063132,226913,129973,2026-02-23T19:00:00.000-05:00,,,20.0,3,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,,,,,OK,109.3,84.5,37.2,36.3,12.6,27.9,17.4,48.2,24.6,49.2,3.0,8.0,12.0,1.0,1.0,3.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.0,18.0,3.0,5.0,0.0,27.0,10.0,17.0,20.0,19.0,9.2,13.9,16.353,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0
1628368,De'Aaron Fox,G,SAS,DET,29.5,Pts+Rebs+Asts,pra,Demon,10063134,10063134,226913,129973,2026-02-23T19:00:00.000-05:00,,,26.0,1,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,,,,,OK,109.3,84.5,37.2,36.3,12.6,27.9,17.4,48.2,24.6,49.2,3.0,8.0,12.0,1.0,1.0,3.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25.0,26.0,5.0,6.0,0.0,35.0,16.0,22.0,27.0,29.0,12.4,19.1,22.353,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0
1641705,Victor Wembanyama,F-C,SAS,DET,29.5,Pts+Asts,pa,Demon,10063148,10063148,173819,129973,2026-02-23T19:00:00.000-05:00,,,26.5,1,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,109.3,84.5,37.2,36.3,12.6,27.9,17.4,48.2,24.6,49.2,3.0,8.0,12.0,1.0,1.0,3.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34.0,21.0,14.0,19.0,30.0,42.0,17.0,35.0,24.0,27.0,23.6,26.3,25.375,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,OK,5.0,2.0,3.0,0.0,0.4,0.6
1641705,Victor Wembanyama,F-C,SAS,DET,29.5,Pts+Rebs,pr,Goblin,10063151,10063151,173819,129973,2026-02-23T19:00:00.000-05:00,,,34.5,2,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,109.3,84.5,37.2,36.3,12.6,27.9,17.4,48.2,24.6,49.2,3.0,8.0,12.0,1.0,1.0,3.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43.0,28.0,20.0,21.0,35.0,52.0,27.0,40.0,36.0,33.0,29.4,33.5,33.875,2.0,3.0,0.0,0.4,0.4,0.6,0.6,0.4,OK,OK,5.0,2.0,3.0,0.0,0.4,0.6
1641705,Victor Wembanyama,F-C,SAS,DET,29.5,Pts+Rebs+Asts,pra,Goblin,10063155,10063155,173819,129973,2026-02-23T19:00:00.000-05:00,,,37.5,3,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,109.3,84.5,37.2,36.3,12.6,27.9,17.4,48.2,24.6,49.2,3.0,8.0,12.0,1.0,1.0,3.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49.0,32.0,20.0,21.0,39.0,54.0,28.0,46.0,38.0,35.0,32.2,36.2,36.188,3.0,2.0,0.0,0.6,0.6,0.4,0.7,0.3,OK,OK,5.0,3.0,2.0,0.0,0.6,0.4
1631105,Jalen Duren,C,DET,SAS,29.5,Pts+Asts,pa,Demon,10069368,10069368,87848,129973,2026-02-23T19:00:00.000-05:00,,,19.5,2,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7.0,15.0,13.0,21.0,10.0,24.0,11.0,11.0,2.0,23.0,10.225806451612902,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28.0,6.0,5.0,7.0,17.0,4.0,20.0,24.0,24.0,27.0,12.6,16.2,17.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0
